gene_id	gene_name	logCPM	logFC	PValue	FDR	location	gene_biotype	entrezid	ave_tx_len	gc_content	rankingStat	signedRank	DE
ENSG00000170873	MTSS1	7.410276977762713	0.9358977441644116	2.532059552150326e-12	1.2384936284455282e-9	8:124550784-124728473:-	protein_coding	9788	1611.5	51.53238873375391	11.596526084252577	15627	TRUE
ENSG00000179104	TMTC2	5.58352209559489	1.2122649563859829	4.943166301843901e-12	2.344558756256386e-9	12:82686880-83134870:+	protein_coding	160335	4478.6	43.74134774259813	11.30599477842083	15626	TRUE
ENSG00000149218	ENDOD1	4.479730498311386	1.4188308288613942	7.0372939514614505e-12	3.1701234794537217e-9	11:95089846-95132645:+	protein_coding	23052	4651	45.3235863255214	11.152594307885298	15625	TRUE
ENSG00000255774	LINC02747	5.834068162053741	-1.097511354917732	7.0888271007462475e-12	3.1701234794537217e-9	11:69475567-69481545:-	lncRNA	105379407	1446.5	57.690978223297584	-11.149425616130342	7	TRUE
ENSG00000145703	IQGAP2	2.611441352659496	2.1709856336390603	1.248796010823431e-11	5.301727681359994e-9	5:76403285-76708132:+	protein_coding	10788	1822.7368421052631	40.98521598521598	10.903508497261573	15624	TRUE
ENSG00000111961	SASH1	5.012921299374968	1.1020222250041876	1.2532834411597225e-11	5.301727681359994e-9	6:148272304-148552048:+	protein_coding	23328	1673.5454545454545	48.29702862730188	10.901950698350758	15623	TRUE
ENSG00000102554	KLF5	5.227298226712704	1.1705334979445976	1.326378427449062e-11	5.463282933271768e-9	13:73054976-73077541:+	protein_coding	688	1636.2	43.52768610194352	10.877332550210586	15622	TRUE
ENSG00000278540	ACACA	6.7076211279145275	0.9641107750788177	1.4729654630957142e-11	5.9115013918907995e-9	17:37084992-37406836:-	protein_coding	31	2655.1304347826085	48.570446060129704	10.83180743602417	15621	TRUE
ENSG00000244468	AC093001.1	4.371417726487808	-1.3577970103437733	2.009438636118119e-11	7.8629333831302e-9	3:149284782-149333653:+	lncRNA	NA	551	49.3647912885662	-10.69692525167757	8	TRUE
ENSG00000162645	GBP2	5.84778347075737	-1.1763175064208646	3.315637784608991e-11	1.265764941578047e-8	1:89106132-89150456:-	protein_coding	2634	3007.5	42.16126350789691	-10.479432919840036	9	TRUE
ENSG00000174469	CNTNAP2	7.241491711089595	0.8029388992964729	5.166538239976295e-11	1.9253965840978326e-8	7:146116002-148420998:+	protein_coding	26047	2169.6666666666665	44.69772622522661	10.286800351845402	15620	TRUE
ENSG00000104419	NDRG1	6.241802999207261	1.7022493377844883	6.208008167295713e-11	2.2597149728956394e-8	8:133237175-133302022:-	protein_coding	10397	714.9672131147541	55.74255382569417	10.207047720388863	15619	TRUE
ENSG00000071282	LMCD1	7.868525711933262	-0.884688342966277	6.756768434862965e-11	2.3777199274590862e-8	3:8501807-8574668:+	protein_coding	29995	2119.5714285714284	49.679854418009015	-10.170260964778517	10	TRUE
ENSG00000138448	ITGAV	7.3518965964188325	0.9940264372193918	6.836020747230954e-11	2.3777199274590862e-8	2:186590056-186680901:+	protein_coding	3685	2493.875	38.98551451055084	10.165196627871394	15618	TRUE
ENSG00000169083	AR	8.085448052282755	-0.8815108602416281	7.198640735573126e-11	2.449415756373708e-8	X:67544021-67730619:+	protein_coding	367	4503.375	52.22194465262166	-10.142749500342266	11	TRUE
ENSG00000127663	KDM4B	6.837624696700741	0.8731621810638723	7.68088003430004e-11	2.5578964744013666e-8	19:4969113-5153598:+	protein_coding	23030	2790.9166666666665	61.08506763010956	10.114589017970482	15617	TRUE
ENSG00000137266	SLC22A23	5.734712530787844	0.8686770327605482	9.120097471648005e-11	2.9739117838798867e-8	6:3268962-3457022:-	protein_coding	63027	2217	56.69072319951887	10.040000520095635	15616	TRUE
ENSG00000149295	DRD2	2.9965249509458047	1.7483510792528212	9.671826621523303e-11	3.0846111251581745e-8	11:113409605-113475691:-	protein_coding	1813	1529.2	58.95893277530736	10.014491497299332	15615	TRUE
ENSG00000005810	MYCBP2	6.2318186410455745	0.831581292983402	9.853728357903699e-11	3.0846111251581745e-8	13:77044657-77327094:-	protein_coding	23077	3384.75	44.080064997414915	10.006399414284529	15614	TRUE
ENSG00000100644	HIF1A	8.355709894199288	0.8135251363835738	1.0507594898940505e-10	3.2248014776120934e-8	14:61695513-61748259:+	protein_coding	3091	1965.5	38.88323581785804	9.97849667899085	15613	TRUE
ENSG00000135821	GLUL	7.820399676056623	0.8405884087391716	1.0915765428668053e-10	3.264203858156832e-8	1:182378098-182392206:-	protein_coding	2752	2848.076923076923	47.98919648885888	9.96194580555341	15612	TRUE
ENSG00000131844	MCCC2	7.584571168968547	0.891651019177726	1.1053079765033996e-10	3.264203858156832e-8	5:71587288-71658706:+	protein_coding	64087	1491.6666666666667	44.364990689013034	9.956516695861	15611	TRUE
ENSG00000270164	LINC01480	4.41910094806066	-1.1164769219675263	1.2890468070637513e-10	3.736326041511451e-8	19:41535183-41536904:+	lncRNA	101927931	835.75	45.46814238707745	-9.889731312529896	12	TRUE
ENSG00000168269	FOXI1	1.7410452583108522	-2.614534587040591	1.3277204104777563e-10	3.778450884508698e-8	5:170105897-170109734:+	protein_coding	2299	2165	56.51270207852194	-9.876893368469869	13	TRUE
ENSG00000150687	PRSS23	5.881109946679999	0.97365654719504	1.3774246350134917e-10	3.849901854862709e-8	11:86791059-86952910:+	protein_coding	11098	1818.5555555555557	44.55917394757745	9.860932153995721	15610	TRUE
ENSG00000138764	CCNG2	5.600649423253479	-0.8810595269262821	1.4911826302851784e-10	4.094735180565546e-8	4:77157207-77433388:+	protein_coding	901	1862.2857142857142	43.01166001841055	-9.826469163744944	14	TRUE
ENSG00000168214	RBPJ	7.326534582892262	0.8337341604998036	1.6622720036898365e-10	4.4858416209919524e-8	4:26163455-26435131:+	protein_coding	3516	1319.1612903225807	40.77126228786619	9.779297909531435	15609	TRUE
ENSG00000155850	SLC26A2	3.790991243098935	1.2577101495995642	1.8936478449387703e-10	5.023623062539259e-8	5:149960758-149993455:+	protein_coding	1836	3080.6666666666665	40.44579095433885	9.722700782048559	15608	TRUE
ENSG00000243244	STON1	4.361887042659852	-1.131052071527267	2.1427659982956723e-10	5.589762234220644e-8	2:48529383-48598513:+	protein_coding	11037	3999.6	42.0892089208921	-9.66902525368882	15	TRUE
ENSG00000138646	HERC5	2.926272511509447	1.6571943030176892	2.2368661995114138e-10	5.7395786483201067e-8	4:88457119-88506163:+	protein_coding	51191	2234.2	40.55142780413573	9.650359992904601	15607	TRUE
ENSG00000169116	PARM1	4.945539526041786	1.0808683688585612	2.2768353357970707e-10	5.747907528370282e-8	4:74933095-75050115:+	protein_coding	25849	4659.5	44.83313660263974	9.642668377088235	15606	TRUE
ENSG00000114790	ARHGEF26	7.470964763988193	0.835838462535835	2.353341456613399e-10	5.783032868491098e-8	3:154121003-154257827:+	protein_coding	26084	3928.6	46.14875528177975	9.628315054564622	15605	TRUE
ENSG00000123836	PFKFB2	5.258529714283564	0.9620354352847552	2.3924535835732227e-10	5.783032868491098e-8	1:207034366-207081024:+	protein_coding	5208	1639.9	45.191779986584564	9.621156479295555	15604	TRUE
ENSG00000250979	AC022905.1	3.7296263216165366	-1.2907866776282448	2.4015917227953063e-10	5.783032868491098e-8	8:72202751-72251565:-	unprocessed_pseudogene	NA	3048	40.4527559055118	-9.619500821915643	16	TRUE
ENSG00000240216	CPHL1P	3.479411010302754	-1.4194200842587132	2.4716100338819374e-10	5.84096704886358e-8	3:149229356-149291800:-	transcribed_unitary_pseudogene	NA	1208.75	39.77249224405381	-9.607020050368483	17	TRUE
ENSG00000076554	TPD52	7.127565665550833	0.783154260678451	2.5002861760405054e-10	5.84096704886358e-8	8:80034745-80231232:-	protein_coding	7163	1224.4137931034484	40.55987383124931	9.60201028030303	15603	TRUE
ENSG00000108932	SLC16A6	4.219612051314843	1.132346793784617	2.583153056819244e-10	5.928553316091867e-8	17:68267026-68291267:-	protein_coding	9120	2142.8	41.5811088295688	9.587849860275506	15602	TRUE
ENSG00000160862	AZGP1	7.367695681486512	0.8125271942653889	2.6519477370562526e-10	5.928553316091867e-8	7:99966720-99976042:-	protein_coding	563	988.8333333333334	53.29512893982807	9.576435038989636	15601	TRUE
ENSG00000177570	SAMD12	4.676948557599489	1.3269168481158355	2.6847434368839153e-10	5.928553316091867e-8	8:118189455-118622112:-	protein_coding	401474	2027	41.68228909718794	9.571097210623432	15600	TRUE
ENSG00000142396	ERVK3-1	4.777011275275893	1.0337162293940099	2.689287537966538e-10	5.928553316091867e-8	19:58305319-58315663:+	protein_coding	NA	1145.75	49.12720925158192	9.570362760634227	15599	TRUE
ENSG00000064651	SLC12A2	8.585526233042458	-0.8254799067813823	2.785145241150753e-10	6.014810171530241e-8	5:128083766-128189677:+	protein_coding	6558	3192.5	42.14173844949099	-9.555152152093271	18	TRUE
ENSG00000172159	FRMD3	2.88288084171408	1.5280346359951793	2.8052718024642704e-10	6.014810171530241e-8	9:83242990-83538546:-	protein_coding	257019	2307	43.36491423617561	9.552025053626478	15598	TRUE
ENSG00000095585	BLNK	4.25954015762203	-1.0834323286834058	2.981252618220595e-10	6.305752159511994e-8	10:96189171-96271587:-	protein_coding	29760	1403.2222222222222	44.93625781930479	-9.525601222205912	19	TRUE
ENSG00000171408	PDE7B	3.576360991288255	-1.3863170892250725	3.194457146943161e-10	6.666619101860581e-8	6:135851701-136195574:+	protein_coding	27115	3776.6666666666665	42.86849073256841	-9.4956029334736	20	TRUE
ENSG00000145626	UGT3A1	2.3326492034615143	1.8296317290724589	4.3653965061712463e-10	8.990419225604257e-8	5:35951006-36001028:-	protein_coding	133688	2605.5714285714284	45.545260156806854	9.359976303476957	15597	TRUE
ENSG00000117143	UAP1	8.191227146671956	0.7829541891827597	4.594679607434262e-10	9.339730547475463e-8	1:162561506-162599842:+	protein_coding	6675	1534.4285714285713	42.20277441578996	9.337744767101503	15596	TRUE
ENSG00000169710	FASN	7.346085073366103	0.8432229502755398	4.770618493258509e-10	9.573041109805408e-8	17:82078338-82098294:-	protein_coding	2194	1619.3846153846155	65.314459433783	9.32142531261681	15595	TRUE
ENSG00000005469	CROT	7.215285437893318	0.804466182100085	5.12448369883202e-10	1.0152964411913769e-7	7:87345664-87399794:+	protein_coding	54677	1574.4285714285713	39.35214590327558	9.290349884036795	15594	TRUE
ENSG00000213759	UGT2B11	2.064217248369285	3.6433803754206124	5.789367053796552e-10	1.1326896640752954e-7	4:69199951-69214748:-	protein_coding	10720	1332.5	38.01125703564729	9.237368914695606	15593	TRUE
ENSG00000113645	WWC1	5.232518432583648	0.9298322945151645	6.108148597135957e-10	1.1803054548440985e-7	5:168291645-168472303:+	protein_coding	23286	1768.25	53.661812526509244	9.214090406106257	15592	TRUE
ENSG00000116991	SIPA1L2	4.741925061981586	-1.0515360654111865	6.364918853200559e-10	1.2149232913450628e-7	1:232397965-232630571:-	protein_coding	57568	4883	50.03413202266366	-9.196207128826016	21	TRUE
ENSG00000101265	RASSF2	1.6378234546039834	-1.8267756891885603	6.763943444487299e-10	1.2755330457001833e-7	20:4780023-4823608:-	protein_coding	9770	5291	48.44074844074846	-9.16980003233535	22	TRUE
ENSG00000198142	SOWAHC	6.43771566512219	0.8616477776706639	7.806620083575938e-10	1.4546335422396498e-7	2:109614364-109618990:+	protein_coding	65124	4627	47.4389453209423	9.107536955465761	15591	TRUE
ENSG00000115221	ITGB6	4.075484985883966	-1.1331653722590933	8.280843382426036e-10	1.5110983362969066e-7	2:160099667-160200313:-	protein_coding	3694	2841	41.95705737416403	-9.081925429195678	23	TRUE
ENSG00000099260	PALMD	5.554316682963981	0.8091905332721095	8.302738111521465e-10	1.5110983362969066e-7	1:99646113-99694541:+	protein_coding	54873	2731.6	40.74535071020645	9.080778660561014	15590	TRUE
ENSG00000155893	PXYLP1	4.832360614027492	1.035655715428947	9.973945969218509e-10	1.785658303541404e-7	3:141228726-141367753:+	protein_coding	92370	1783.5294117647059	47.678100263852244	9.001132988767928	15589	TRUE
ENSG00000123643	SLC36A1	3.2665904652835995	1.39567089683908	1.0039479345236619e-9	1.785658303541404e-7	5:151437046-151492379:+	protein_coding	206358	1385.4545454545455	52.78871391076114	8.9982888094374065	15588	TRUE
ENSG00000095383	TBC1D2	4.473834491593852	1.0305590398329436	1.0474753304555365e-9	1.8421442553134897e-7	9:98199011-98255649:-	protein_coding	55357	2600.5	60.0205088764981	8.979856196498368	15587	TRUE
ENSG00000156675	RAB11FIP1	9.81197977136302	0.8331862871009175	1.0707929748985555e-9	1.8622279603457987e-7	8:37858618-37899497:-	protein_coding	80223	3945	50.215462610899884	8.970294486731277	15586	TRUE
ENSG00000105835	NAMPT	6.9117495893501255	0.7071715136762706	1.1317513868633079e-9	1.9466123854048896e-7	7:106248298-106286326:-	protein_coding	10135	1131.076923076923	39.247823721436326	8.946248964642109	15585	TRUE
ENSG00000079691	CARMIL1	6.039042276627198	0.8690497769459024	1.2318898219357248e-9	2.0958195101019527e-7	6:25279078-25620530:+	protein_coding	55604	2394.8	45.50693168531817	8.909428132971168	15584	TRUE
ENSG00000083223	TUT7	5.894616516499415	0.8056559544043452	1.3514099738651454e-9	2.2744375173050814e-7	9:86287733-86354454:-	protein_coding	79670	2960.285714285714	40.32911881092558	8.86921288015826	15583	TRUE
ENSG00000064393	HIPK2	6.007200496747345	0.8012629556335317	1.4511663464656005e-9	2.416346346263785e-7	7:139561570-139777998:-	protein_coding	28996	7411.666666666667	51.60332808635036	8.838282801751564	15582	TRUE
ENSG00000026559	KCNG1	6.269753370817875	0.8726724028410668	1.4878966727867285e-9	2.4514272339429343e-7	20:51003656-51023107:-	protein_coding	3755	1564	61.3384484228474	8.827427227390055	15581	TRUE
ENSG00000158406	H4C8	4.497587331036538	1.1202053474827791	1.960132499023973e-9	3.1958326952836693e-7	6:26277609-26285638:-	protein_coding	8365	1198	44.852531997774044	8.70771457065881	15580	TRUE
ENSG00000109762	SNX25	4.288232157154626	1.037315783359632	2.2809066562974984e-9	3.680489792202933e-7	4:185204237-185370185:+	protein_coding	83891	2314.125	42.43504564360178	8.641892487403933	15579	TRUE
ENSG00000176532	PRR15	5.972074102959912	0.7995583034991628	2.454367675456301e-9	3.91997580165735e-7	7:29563835-29567293:+	protein_coding	222171	1077.5	57.308584686774935	8.610060377444038	15578	TRUE
ENSG00000145349	CAMK2D	3.8972137478864015	1.1111951484086227	2.8711527377183564e-09	4.539321479875527e-7	4:113451032-113761927:-	protein_coding	817	2415.1428571428573	42.97882408612325	8.541943703573207	15577	TRUE
ENSG00000197375	SLC22A5	5.410432937458284	0.7931097024146934	2.9083396776891466e-9	4.5521332635190524e-7	5:132369710-132395613:+	protein_coding	6584	2570.222222222222	49.208888120352775	8.536354871701953	15576	TRUE
ENSG00000012660	ELOVL5	5.615934884849697	0.753600248708424	3.4225620840357794e-9	5.270993368759216e-7	6:53267398-53349179:-	protein_coding	60481	1650.2857142857142	42.80644044321328	8.465648665178017	15575	TRUE
ENSG00000275342	PRAG1	5.010278558866218	0.9364459394191967	3.434968844961922e-9	5.270993368759216e-7	8:8317736-8386439:-	protein_coding	157285	4742	62.083509067903876	8.464077197621165	15574	TRUE
ENSG00000148700	ADD3	4.284902479761846	1.0435316740763214	3.804758763560118e-9	5.781755744392521e-7	10:109996368-110135565:+	protein_coding	120	1041.9	41.51550052788176	8.4196728739725	15573	TRUE
ENSG00000253227	AC090192.2	2.2739367771099355	-1.4921602243376089	3.882203866878274e-9	5.842716819651802e-7	8:124271667-124279580:+	lncRNA	NA	1150.3333333333333	48.15995363662708	-8.410921662163647	24	TRUE
ENSG00000100505	TRIM9	5.1301265045842825	-0.832831480103548	4.4600144957648696e-9	6.648394941686832e-7	14:50975262-51096061:-	protein_coding	114088	2344.3333333333335	51.99061566898906	-8.350663729758606	25	TRUE
ENSG00000171791	BCL2	4.781126996907331	-0.8670273599439103	4.538452477737042e-9	6.661928550048768e-7	18:63123346-63320128:-	protein_coding	596	4981.25	44.260978670012555	-8.343092207704448	26	TRUE
ENSG00000143153	ATP1B1	4.518588058569953	-0.9562735362555411	4.55421898067479e-9	6.661928550048768e-7	1:169105697-169132722:+	protein_coding	481	1847.3333333333333	44.58679177192349	-8.341586091021652	27	TRUE
ENSG00000137501	SYTL2	4.861520611132265	-0.9060194973478433	4.5988430155622335e-9	6.66491582218334e-7	11:85694224-85811159:-	protein_coding	54843	2263.0666666666666	42.29216991692688	-8.337351415091911	28	TRUE
ENSG00000167034	NKX3-1	3.1558176295593516	1.4623656568628138	4.688564785323548e-9	6.732606974301299e-7	8:23678697-23682938:-	protein_coding	4824	1995.5	48.25858180907042	8.328960078650491	15572	TRUE
ENSG00000174705	SH3PXD2B	3.9475572446565335	1.1665398638860147	4.7413445778299465e-9	6.746502302926756e-7	5:172325000-172454525:-	protein_coding	285590	2328.6	54.934295284720434	8.324098481126487	15571	TRUE
ENSG00000136997	MYC	8.122597201584858	0.6876493041095232	5.001229723594754e-9	7.052184471504963e-7	8:127735434-127742951:+	protein_coding	4609	1661	54.11198073449731	8.300923196362511	15570	TRUE
ENSG00000196167	COLCA1	3.40368773500072	-1.2635642661635245	5.3047497070792026e-9	7.413387715643186e-7	11:111290787-111305498:-	lncRNA	399948	5120.333333333333	45.1305253564221	-8.27533510250698	29	TRUE
ENSG00000162729	IGSF8	5.897136717514518	0.721729294252401	5.487386262823063e-9	7.600758388115627e-7	1:160091340-160098943:-	protein_coding	93185	1752.4	63.55854827664917	8.260634468287906	15569	TRUE
ENSG00000187889	FYB2	5.834908037806113	0.8759959370005063	5.6528660462643925e-9	7.76128590843248e-7	1:56718789-56819696:-	protein_coding	199920	1719.2	39.879013494648675	8.247731305722878	15568	TRUE
ENSG00000106123	EPHB6	4.3877443128241005	-1.0651255904240808	6.862237707573228e-9	9.339803878168362e-7	7:142855061-142871094:+	protein_coding	2051	2570.75	61.198093941456776	-8.163534242080004	30	TRUE
ENSG00000166123	GPT2	7.0644084060442545	0.6365210546544126	8.383052357544894e-9	1.1311339267266612e-6	16:46884362-46931289:+	protein_coding	84706	2814.2	55.05649918271622	8.076597821384905	15567	TRUE
ENSG00000091138	SLC26A3	2.003694526576089	1.8595269243070065	8.609754101196753e-9	1.15179377087121e-6	7:107765467-107803225:-	protein_coding	1811	1447.6	40.85382702403978	8.065009252032798	15566	TRUE
ENSG00000115594	IL1R1	4.8040871846720155	-0.8107925051104803	8.943661129937212e-9	1.1863235932692986e-6	2:102064544-102179874:+	protein_coding	3554	1773.923076923077	42.38324443866269	-8.048484664308546	31	TRUE
ENSG00000183778	B3GALT5	3.956060079888468	-1.0098566115407472	9.272626318705333e-9	1.2196230852132426e-6	21:39556442-39673137:+	protein_coding	10317	4025.8333333333335	49.294141999585996	-8.032797241672254	32	TRUE
ENSG00000285210	LINC02795	1.886885136216256	-1.6646873477899533	9.883829521871739e-9	1.2891808306361372e-6	1:86288704-86320711:-	lncRNA	NA	1765.6666666666667	42.2880875967529	-8.005074753997285	33	TRUE
ENSG00000144136	SLC20A1	6.156603789778039	0.682980279483948	1.0622361003864489e-8	1.374059458119727e-6	2:112645939-112663825:+	protein_coding	6574	1222.888888888889	44.430310739596564	7.973778943048484	15565	TRUE
ENSG00000027075	PRKCH	4.291687897501709	0.9378710411083275	1.1170476115041594e-8	1.4331171487920578e-6	14:61187559-61550976:+	protein_coding	5583	821.6785714285714	49.06332855217977	7.951928315717996	15564	TRUE
ENSG00000166147	FBN1	2.250394249787244	1.4586809403331593	1.157092636330159e-8	1.4724238978731422e-6	15:48408313-48645721:-	protein_coding	2200	3385.5555555555557	46.977354775188694	7.936631870230175	15563	TRUE
ENSG00000134508	CABLES1	6.0602600654631855	-0.7122631859981443	1.1858699722989764e-8	1.4968739360019013e-6	18:23134564-23260467:+	protein_coding	91768	1413.3	52.89747399702822	-7.925962927673991	34	TRUE
ENSG00000184588	PDE4B	1.0679495789136757	-1.9806568444654706	1.3834796051612979e-8	1.7323378223987707e-6	1:65792514-66374579:+	protein_coding	5142	1508.7222222222222	43.59097102036307	-7.859027238713989	35	TRUE
ENSG00000124766	SOX4	7.003824502914386	-0.6434629774250198	1.4234450663224435e-8	1.7682350934983243e-6	6:21593751-21598619:+	protein_coding	6659	4869	52.5159170260834	-7.846659288512376	36	TRUE
ENSG00000109670	FBXW7	5.127776382921904	-0.7377863175607995	1.4564936147005282e-8	1.7950423667159581e-6	4:152320544-152536092:-	protein_coding	55294	2108.75	42.3947836395969	-7.836691414988532	37	TRUE
ENSG00000197872	CYRIA	3.962331851379589	-1.0875283499163757	1.6432694856380813e-8	2.0094104679068163e-6	2:16549459-16666331:-	protein_coding	81553	1547.2	43.79524301964839	-7.784291209219558	38	TRUE
ENSG00000078114	NEBL	8.148102477945184	0.689485477655797	1.671412151973213e-8	2.0279800777274983e-6	10:20779973-21293011:-	protein_coding	10529	2130.7916666666665	38.98981208079938	7.7769164446268295	15562	TRUE
ENSG00000038427	VCAN	1.6100397184973874	-1.5459050161115395	1.724378638336318e-8	2.076151880556927e-6	5:83471618-83582303:+	protein_coding	1462	4487.916666666667	43.54098969455019	-7.763367365840258	39	TRUE
